Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,Assessment Model,Model Version,Lead Lab,Citation,Final Assessment Report 1,Final Assessment Report 2,Point of Contact,Life History Data,Abundance Data,Catch Data,Assessment Level,Assessment Frequency,Assessment Type,Model Category,Catch Input Data,Abundance Input Data,Biological Input Data,Ecosystem Linkage,Composition Input Data,F Year,Estimated F,F Unit,F Basis,Flimit,Flimit Basis,Fmsy,Fmsy Basis,F/Flimit,F/Fmsy,Ftarget,Ftarget Basis,F/Ftarget,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
10522,Silver hake - Southern Georges Bank / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164791,Merluccius bilinearis,Silver hake,Southern Georges Bank / Mid-Atlantic,5248,2014,9,2013,Full Update,Full acceptance,Survey Abundance,Survey CPUE - 3 Year Average,NEFSC,"Stock Assessment Fishery Evaluation (SAFE) for Fishing Year 2013, Small-mesh multispecies (NEFMC), Sept. 2014",Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,,James Weinberg,2,1,2,1,1,,,,,,,,2013,3.859999895,Relative F,Landings/survey tow biomass,34.18999863,Rel. exp. rate,34.18999863,,0.112999998,0.112999998,,,,2013,1.700000048,kg/tow,Survey CPUE - 3 Year Average,0.829999983,Fall NEFSC trawl survey,1.649999976,Fall NEFSC trawl survey,2.048000097,1.029999971,,
10522,Silver hake - Southern Georges Bank / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164791,Merluccius bilinearis,Silver hake,Southern Georges Bank / Mid-Atlantic,8001,2017,12,2017,Full Update,Full acceptance,Survey Abundance,Survey CPUE - 3 Year Average,NEFSC,"2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02",2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report,,Larry Alade,2,1,2,1,1,,,,,,,,2016,5.849999905,Relative F,3-Year_Average_of_Landings/Survey_Biomass,34.18999863,Rel. exp. rate,34.18999863,Average_Catch/Survey_Biomass_1973-1982,0.171000004,0.171000004,,,,2016,1.049999952,kg/tow,Survey CPUE - 3 Year Average,0.829999983,50%_Bmsy_Proxy,1.649999976,Average_Survey_Biomass_1937-1982,1.264999986,0.635999978,,
10522,Silver hake - Southern Georges Bank / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164791,Merluccius bilinearis,Silver hake,Southern Georges Bank / Mid-Atlantic,10675,2020,9,2019,,Full acceptance,Index Method,Survey CPUE - 3 Year Average,NEFSC,"2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02",,,Larry Alade,2,1,2,1,1,Operational,2,4,4,2,0,2,2019,1.906999946,Exploitation Rate,Thousand Metric Tons / (kg / Tow) - 3 Year Average,34.16999817,Fmsy,34.16999817,Average Exploitation 1973-1982,0.056000002,0.056000002,,,,2019,2.151000023,kg / Tow,Survey CPUE - 3 Year Average,0.824999988,0.5*Bmsy,1.649999976,Average Survey Biomass 1973-1982,2.607000113,1.30400002,28.19400024,Thousand Metric Tons
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,506,2005,12,2004,Full Update,Full acceptance,Average Survey Biomass Index,,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,3,2,2,1,2,,,,,,,,2004,1.179999948,Exploitation Rate,Catch / Biomass,,Relative exp. rate,0.550000012,proxy,2.150000095,2.144999981,,Fmsy,,2004,3.00999999,kg/tow,Survey Biomass - 3 Year Average,,Fall NEFSC trawl survey,,Fall NEFSC trawl survey,,0.389999986,7.699999809,kg/tow
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,1338,2008,9,2007,Benchmark,Full acceptance,ASPM,StatCAM 1.3.1,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,3,2,4,3,2,,,,,,,,2007,0.150000006,Rate,Fully_Selected_F_Age-6,0.129999995,Fmsy,0.129999995,F40% as proxy,1.154000044,1.154000044,,,,2007,19800,mt,Spawning biomass,28127,0.5*Bmsy,56254,B40%,0.703999996,0.351999998,5800,mt
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,3710,2013,4,2011,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD 13-04,,,James Weinberg,3,2,4,4,2,,,,,,,,2011,0.129999995,Rate,Fully_Selected_F,0.200000003,Fmsy,0.200000003,F40% as proxy,0.649999976,0.649999976,,,,2011,26877,mt SSB,Spawning biomass,16200,0.5*Bmsy,32400,B40%,1.649999976,0.828999996,5630,
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,5913,2015,11,2014,Full Update,Full acceptance,ASAP,,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,3,2,4,4,2,,,,,,,,2014,0.075999998,instantaneous annual apical F,apical F (max F at age),0.187999994,,0.187999994,F40% as proxy,0.404000014,0.400000006,,,,2014,28553,mt SSB,Spawning biomass,16275,0.5*Bmsy,32550,B40%,1.753999949,0.879999995,5422,
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,7921,2017,10,2016,Full Update,Full acceptance,ASAP,,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Kathy Sosebee,3,2,4,4,2,,,,,,,,2016,0.066,Apical_F_Ages_6-9+,apical F (max F at age),0.184,,0.184,F40% as proxy,0.358999997,0.358999997,,,,2016,21276,mt SSB,Spawning biomass,15474,0.5*Bmsy,30948,B40%,1.375,0.686999977,4867,mt
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,9326,2019,10,2018,,Full acceptance,ASAP,N/A,NEFSC,,,,Katherine Sosebee,,,,,,Operational,6,4,4,3,2,4,2018,0.128999993,Fully Selected F,Retrospective Adjusted Fully Selected F - Ages 6+,0.167999998,Fmsy,0.167999998,F40% as proxy,0.768999994,0.768999994,,,,2018,15891,Metric Tons,Retrospective Adjusted Spawning Stock Biomass,15914,0.5*Bmsy,31828,SSB40%,0.999000013,0.499000013,4601,Metric Tons
10518,White hake - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164732,Urophycis tenuis,White hake,Gulf of Maine / Georges Bank,12536,2022,9,2021,,Full acceptance,ASAP,2013 benchmark assessment model,NEFSC,,White Hake,,Katherine.Sosebee@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2021,0.104000002,Fully-selected F,F for Fully-Selected Fish - Retrospective Adjusted,0.160999998,Fmsy,0.160999998,F40% as proxy,0.646000028,0.646000028,,,,2021,19497,Metric Tons,Spawning Stock Biomass - Retrospective Adjusted,14095.0498,0.5*Bmsy,28191,SSB40%,1.383000016,0.691999972,4186,Metric Tons
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,187,2005,12,2004,Full Update,Full acceptance,Index Method,,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,2,1,3,1,2,,,,,,,,2003,0.02,Annual Exploitation Rate,Landings / 3-Year Average Survey Index,1.110000014,Fmsy,1.110000014,Direct estimate,0.017999999,0.017999999,0.670000017,0.6*Fmsy,0.029999999,2003,0.779999971,kg/tow,3-Year Average Survey Index,0.469999999,,0.939999998,Fall NEFSC trawl survey,1.659999967,0.829999983,1000,mt
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,1339,2008,9,2007,Benchmark,Full acceptance,AIM,2.0.2,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,3,1,2,1,2,,,,,,,,2007,1.960000038,Relative F,Single Year Catch / Three Year Survey CPUE Average,0.5,Fmsy,0.5,Replacement_Rate,3.920000076,3.920000076,,,,2007,0.239999995,kg/tow,Survey CPUE index,0.699999988,0.5*Bmsy,1.399999976,MSY/Fmsy,0.342999995,0.171000004,700,mt
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,3172,2012,3,2010,Full Update,Full acceptance,AIM,2.0.2,NEFSC,NEFSC CRD 12-06,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,,James Weinberg,3,1,2,1,2,,,,,,,,2010,0.50999999,relative F,Catch / 3-Year Average Survey CPUE,0.439999998,RelF at replacement,0.439999998,RelF at replacement,1.159000039,1.159000039,,,,2010,0.460000008,kg/tow,Survey CPUE - 3 Year Average,0.800000012,0.5*Bmsy,1.600000024,MSY/Fmsy,0.574999988,0.287999988,700,mt
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,5884,2015,11,2014,Full Update,Full acceptance,AIM,2.0.2,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,3,1,2,1,2,,,,,,,,2014,0.393000007,Relative F,Catch / 3-Year Average Survey CPUE,0.449999988,RelF at replacement,0.449999988,RelF at replacement,0.873000026,0.873000026,,,,2014,0.535000026,kg/tow,3-Year Average Survey CPUE Index,0.774999976,0.5*Bmsy,1.55400002,Bmsy Proxy,0.689999998,0.344000012,700,Metric Tons
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,7925,2017,10,2016,Full Update,Full acceptance,AIM,2.0.2,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Toni Chute,3,1,2,1,2,,,,,,,,2016,0.222000003,Relative F,Catch / 3-Year Survey CPUE Index,0.340000004,RelF at replacement,0.340000004,RelF at replacement,0.652999997,0.652999997,,,,2016,0.360000014,kg/tow,3-Year Average Survey CPUE,1.029999971,0.5*Bmsy,2.059999943,,0.349999994,0.174999997,700,Metric Tons
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,9328,2019,10,2018,,Full acceptance,AIM,N/A,NEFSC,,,,Toni Chute,,,,,,Operational,2,3,3,3,0,2,2018,0.335000008,Relative F,kt catch per kg/tow of index,0.340000004,Fmsy,0.340000004,Fmsy Proxy,0.985000014,0.985000014,,,,2018,0.247999996,kg / tow,Survey CPUE,1.745000005,0.5*Bmsy,3.489000082,Bmsy Proxy,0.142000005,0.071000002,700,Metric Tons
10192,Windowpane - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Gulf of Maine / Georges Bank,10676,2020,9,2019,,Full acceptance,Survey Abundance,Area-swept Biomass,NEFSC,,Northern windowpane flounder - 2020 Assessmen,,Toni_Chute@noaa.gov,,,,,,Operational,2,3,3,3,0,2,2019,0.003,Catch / Survey-Estimated Biomass,Exploitation Rate,,,0.017000001,Fmsy Proxy,,0.203999996,,,,2019,12505,Metric Tons,Total Stock Biomass,,,,,,,,
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,189,2005,12,2004,Full Update,Full acceptance,Index Method,Survey CPUE,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,3,1,2,1,2,,,,,,,,2004,0.370000005,Exploitation Rate,Landings/Survey CPUE - 3 Year Average,0.980000019,Fmsy,0.980000019,Direct estimate,0.377999991,0.377999991,,,,2004,0.189999998,kg/tow,3-Year Average Survey Index,0.460000008,0.5*Bmsy,0.920000017,Fall NEFSC trawl survey,0.412999988,0.207000002,900,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,1340,2008,9,2007,Benchmark,Full acceptance,AIM,2.0.3,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,3,1,2,1,2,,,,,,,,2007,1.850000024,Relative F,Catch/3-Year Average Survey Index,1.470000029,Fmsy,1.470000029,Relative_Replacement,1.258999944,1.258999944,,,,2007,0.189999998,kg/tow,3-Year Average Survey CPUE,0.170000002,0.5*Bmsy,0.340000004,MSY/Fmsy,1.118000031,0.559000015,500,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,3173,2012,3,2010,Full Update,Full acceptance,AIM,2.0.3,NEFSC,NEFSC CRD 12-06,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,,James Weinberg,3,1,2,1,2,,,,,,,,2010,1.399999976,Relative F,Catch / 3-Year Average Survey CPUE,2.089999914,RelF at replacement,2.089999914,RelF at replacement,0.670000017,0.670000017,1.570000052,Fmxy * .75,0.89200002,2010,0.349999994,kg/tow,3-Year Average Survey CPUE,0.119999997,0.5*Bmsy,0.239999995,Bmsy Proxy,2.917000055,1.457999945,500,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,5885,2015,11,2014,Full Update,Full acceptance,AIM,2.0.3,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,3,1,2,1,2,,,,,,,,2014,1.307999969,Relative F,Catch / 3-Year Average Survey CPUE,2.02699995,RelF at replacement,2.02699995,RelF at replacement,0.644999981,0.644999981,,,,2014,0.412999988,kg/tow,3-Year Average Survey CPUE,0.123999998,0.5*Bmsy,0.246999994,Bmsy Proxy,3.33100009,1.672000051,500,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,7926,2017,10,2016,Full Update,Full acceptance,AIM,2.0.3,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.p","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Toni Chute,3,1,2,1,2,,,,,,,,2016,1.73300004,Relative F,Catch / 3-Year Average Survey CPUE,1.919999957,RelF at replacement,1.919999957,RelF at replacement,0.902999997,0.902999997,,,,2016,0.328999996,kg/tow,3-Year Average Survey CPUE,0.126000002,0.5*Bmsy,0.252999991,Bmsy Proxy,2.611000061,1.299999952,500,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,10382,2019,10,2018,,Full acceptance,AIM,N/A,NEFSC,,,,Toni Chute,,,,,,Operational,2,2,3,2,0,2,2018,1.631999969,Relative F,kt catch per kg/tow of index,1.779999971,Fmsy,1.779999971,Fmsy proxy,0.916999996,0.916999996,,,,2018,0.319000006,kg / tow,Survey CPUE,0.093999997,0.5*Bmsy,0.187000006,Bmays proxy,3.394000053,1.70599997,500,Metric Tons
10193,Windowpane - Southern New England / Mid-Atlantic,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,172746,Scophthalmus aquosus,Windowpane,Southern New England / Mid-Atlantic,10680,2020,9,2019,,Full acceptance,AIM,N/A,NEFSC,,,,Toni Chute,,,,,,Operational,2,2,3,2,0,2,2019,1.299999952,Relative F,kt catch per kg/tow of index,,,1.738000035,Fmsy proxy,,0.748000026,,,,2019,0.287999988,kg / tow,CPUE Index - 3-year Moving Average,0.096000001,0.5*Bmsy,0.192000002,Bmsy proxy,3,1.5,333,Metric Tons
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,33,2005,12,2004,Full Update,Full acceptance,ASPIC,,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,3,2,4,3,2,,,,,,,,2004,1.860000014,F/Fmsy,Relative Fishing Mortality,,,,,,,,Fmsy,,2005,0.460000008,B/Bmsy,Relative Biomass,,,,Bmsy,,,,
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,1341,2008,9,2007,Benchmark,Full acceptance,VPA,2.8.0,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,3,2,4,4,2,,,,,,,,2007,0.280000001,mt,average F (F average across range of ages),0.25999999,Fmsy,0.25999999,F40% as proxy,1.077000022,1.077000022,,,,2007,4964,mt,Total stock biomass,8000,0.5*Bmsy,16000,B40%,0.620999992,0.310000002,3500,mt
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,2844,2011,7,2010,Benchmark,Full acceptance,ADAPT VPA,,NEFSC,NEFSC CRD 11-11 (2011),52nd Northeast Regional Stock Assessment Workshop (52nd SAW): Assessment Summary Report (2nd Edition),,James Weinberg,3,2,4,4,2,,,,,,,,2010,0.150000006,Instantaneous annual F averaged across ages,Ages_4-6,0.419999987,Fmsy,0.419999987,F40% as proxy,0.356999993,0.356999993,,,,2010,9703,mt,Spawning biomass,5900,0.5*Bmsy,11800,B40%,1.644999981,0.822000027,4400,mt
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,5341,2014,12,2013,Full Update,Full acceptance,ADAPT VPA,,NEFSC,"2014 Operational Assessment of Goerges Bank winter flounder, Gulf of Maine winter flounder, and pollock.  NEFSC CRD15-01","2014 Operational Stock Assessments for Georges Bank Winter Flounder, Gulf of Maine Winter Flounder, and Pollock",Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,James Weinberg,3,2,4,4,2,,,,,,,,2013,0.300000012,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.439999998,Fmsy,0.439999998,Direct estimate,0.681999981,0.681999981,,,,2013,6950,mt,Spawning biomass,4050,0.5*Bmsy,8100,direct estimate,1.715999961,0.85799998,3200,mt
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,5915,2015,11,2014,Full Update,Full acceptance,ADAPT VPA,,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,3,2,4,4,2,,,,,,,,2014,0.777999997,Instantaneous annual F averaged across ages,Ages_4-6,0.536000013,Fmsy,0.536000013,Direct estimate,1.450000048,1.450000048,,,,2014,2883,mt,Spawning biomass,3350,0.5*Bmsy,6700,direct estimate,0.861000001,0.430000007,2840,mt
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,7905,2017,10,2016,Full Update,Full acceptance,ADAPT VPA,,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Lisa Hendrickson,3,2,4,4,2,,,,,,,,2016,0.116999999,Instantaneous annual F averaged across ages,Ages_4-6,0.519999981,Fmsy,0.519999981,Direct estimate,0.224999994,0.224999994,,,,2016,3946,mt,Spawning biomass,3800,0.5*Bmsy,7600,direct estimate,1.037999988,0.518999994,3500,mt
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,9324,2019,10,2018,,Full acceptance,ADAPT,N/A,NEFSC,,,,Lisa Hendrickson,,,,,,Operational,4,4,4,3,0,4,2018,0.223000005,Fully Selected F,Retrospective Adjusted F Rate for Fully Selected Fish - Ages 4 - 6,0.518999994,Fmsy,0.518999994,Direct Estimate,0.430000007,0.430000007,,,,2018,2175,Metric Tons,Retrospective Adjusted Spawning Stock Biomass,4455,0.5*Bmsy,8910,Direct Estimate,0.488000005,0.244000003,,
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,10677,2020,9,2019,,Full acceptance,ADAPT,N/A,NEFSC,,Georges Bank Winter Flounder - 2020 Assessment Update Report,,Dan Hennen,,,,,,Operational,4,4,4,3,0,4,2019,0.133000001,Fully Selected F,Retrospective Adjusted F Rate for Fully Selected Fish - Ages 4 - 6,0.35800001,Fmsy,0.35800001,F40% as proxy,0.372000009,0.372000009,0.268999994,,0.495000005,2019,2587,Metric Tons,Retrospective Adjusted Spawning Stock Biomass,3633.5,0.5*Bmsy,7267,Direct Estimate,0.712000012,0.356000006,2573,Metric Tons
10029,Winter flounder - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Georges Bank,12535,2022,9,2021,,Full acceptance,ADAPT,N/A,NEFSC,,Georges Bank Winter Flounder,,alex.hansell@noaa.gov,,,,,,Operational,4,4,4,3,0,4,2021,0.075999998,Fully-selected F,F for Fully-Selected Fish - Retrospective Adjusted,0.451999992,Fmsy,0.451999992,F40% as proxy,0.167999998,0.167999998,,,,2021,4503,Metric Tons,Spawning Stock Biomass - Retrospective Adjusted,3751.5,0.5*Bmsy,7503,B40%,1.200000048,0.600000024,2757,Metric Tons
10028,Winter flounder - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Gulf of Maine,31,2005,12,2004,Full Update,Full acceptance,VPA,ADAPT,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,3,2,4,4,2,,,,,,,,2004,0.129999995,Fully_Recruited_F,Age_5-6,0.430000007,Fmsy,0.430000007,,0.301999986,0.301999986,,Fmsy proxy,,2004,3436,mt,Spawning biomass,,,4140,SSBmsy proxy,,0.839999974,,
10028,Winter flounder - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Gulf of Maine,1342,2008,9,2007,Benchmark,Reject - Results too uncertain to be considered adequate,VPA & SCALE,2.8.0,NEFSC,NEFSC CRD 08-15 (GARM III),Gulf of Maine Winter Flounder,Assessment of  19 Northeast  Groundfish Stocks through 2007,James Weinberg,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,Winter flounder - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Gulf of Maine,2843,2011,7,2010,Benchmark,Full acceptance,Index Method,,NEFSC,NEFSC CRD 11-11 (2011),52nd Northeast Regional Stock Assessment Workshop (52nd SAW): Assessment Summary Report (2nd Edition),,James Weinberg,3,3,4,1,2,,,,,,,,2010,0.029999999,Exploitation Rate,Catch / Biomass,0.230000004,Fmsy,0.230000004,F40% as proxy,0.129999995,0.129999995,,,,2010,6341,Metric Tons,Survey Biomass - 30+ cm,,,,,,,,
10028,Winter flounder - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172905,Pseudopleuronectes americanus,Winter flounder,Gulf of Maine,5362,2014,12,2013,Full Update,Full acceptance,Index Method,,NEFSC,"2014 Operational Assessment of Georges Bank winter flounder, Gulf of Maine winter flounder, and pollock. NEFSC CRD15-01","2014 Operational Stock Assessments for Georges Bank Winter Flounder, Gulf of Maine Winter Flounder, and Pollock",Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,James Weinberg,3,3,4,1,2,,,,,,,,2013,0.090000004,catch/30cm+_biomass,U (exploitation rate = catch/biomass),0.230000004,Fmsy,0.230000004,F40% as proxy,0.391000003,0.391000003,,,,2013,2932,Metric Tons,Area-swept_Biomass_30cm+,,,,,,,,
