"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"28151","5","1141","76","0","2006","A","N","Washington County, Mississippi","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30000","5","1141","56","0","2006","A","N","Montana -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"30031","5","1141","76","0","2006","A","N","Gallatin County, Montana","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"30083","5","1141","76","0","2006","A","N","Richland County, Montana","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.39,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"32000","5","1141","56","0","2006","A","N","Nevada -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0
"32999","5","1141","76","0","2006","A","N","Unknown Or Undefined, Nevada","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",9.20,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"33000","5","1141","56","0","2006","A","N","New Hampshire -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"33015","5","1141","76","0","2006","A","N","Rockingham County, New Hampshire","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"33017","5","1141","76","0","2006","A","N","Strafford County, New Hampshire","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34000","5","1141","56","0","2006","A","","New Jersey -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",54,180,6593354,4155258,82164,706,36698,"",0.79,0.89,0.45,0.41,0.25,0.51,0.51,"",-7,-11.5,-27,-13.0,-1085520,-14.1,-585721,-12.4,-31806,-27.9,-7,-1.0,-383,-1.0
"34001","5","1141","76","0","2006","A","N","Atlantic County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34007","5","1141","76","0","2006","A","N","Camden County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34009","5","1141","76","0","2006","A","","Cape May County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,124,4992243,3134887,64117,775,40287,"",22.34,56.91,51.46,34.50,17.03,0.90,0.90,"",-5,-17.2,-20,-13.9,-779656,-13.5,-445464,-12.4,-23220,-26.6,6,0.8,297,0.7
"34011","5","1141","76","0","2006","A","","Cumberland County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,11,132822,122222,4875,236,12260,"",10.04,3.45,0.79,0.90,0.98,0.23,0.23,"",0,0.0,3,37.5,-1809,-1.3,-909,-0.7,-539,-10.0,-84,-26.2,-4395,-26.4
"34015","5","1141","76","0","2006","A","N","Gloucester County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34025","5","1141","76","0","2006","A","N","Monmouth County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"34027","5","1141","76","0","2006","A","N","Morris County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34029","5","1141","76","0","2006","A","N","Ocean County, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",5.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34999","5","1141","76","0","2006","A","N","Unknown Or Undefined, New Jersey","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","5","1141","56","0","2006","A","","New York -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",41,51,1727159,514332,17126,656,34089,"",0.29,0.12,0.05,0.06,0.03,0.44,0.44,"",-6,-12.8,-8,-13.6,-454555,-20.8,-189987,-27.0,-6507,-27.5,-56,-7.9,-2942,-7.9
"36047","5","1141","76","0","2006","A","N","Kings County, New York","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"36059","5","1141","76","0","2006","A","","Nassau County, New York","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,8,255790,77750,1235,642,33364,"",0.23,0.26,0.12,0.12,0.03,0.50,0.50,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"36103","5","1141","76","0","2006","A","","Suffolk County, New York","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",35,41,1393069,419582,15279,653,33977,"",2.85,1.31,0.70,0.65,0.32,0.53,0.53,"N",-4,-10.3,0,0,0,0,0,0,0,0,0,0,0,0
"36999","5","1141","76","0","2006","A","N","Unknown Or Undefined, New York","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37000","5","1141","56","0","2006","A","","North Carolina -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",10,19,497179,291654,13501,508,26399,"",0.16,0.09,0.05,0.04,0.05,0.50,0.50,"",-2,-16.7,-3,-13.6,-137936,-21.7,-12429,-4.1,2627,24.2,-41,-7.5,-2145,-7.5
"37013","5","1141","76","0","2006","A","N","Beaufort County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",6.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37031","5","1141","76","0","2006","A","N","Carteret County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37055","5","1141","76","0","2006","A","","Dare County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,3,119488,44567,772,889,46253,"",7.73,2.96,3.13,1.28,0.49,1.23,1.23,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37137","5","1141","76","0","2006","A","N","Pamlico County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.77,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"37141","5","1141","76","0","2006","A","N","Pender County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37177","5","1141","76","0","2006","A","N","Tyrrell County, North Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",38.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","5","1141","56","0","2006","A","N","North Dakota -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"38051","5","1141","76","0","2006","A","N","McIntosh County, North Dakota","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",28.33,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"39000","5","1141","56","0","2006","A","","Ohio -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",5,16,278920,171856,15297,339,17616,"",0.07,0.06,0.02,0.03,0.05,0.33,0.33,"",0,0.0,-5,-23.8,-75465,-21.3,-54015,-23.9,-2633,-14.7,9,2.7,468,2.7
"39043","5","1141","76","0","2006","A","N","Erie County, Ohio","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39095","5","1141","76","0","2006","A","N","Lucas County, Ohio","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41000","5","1141","56","0","2006","A","","Oregon -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",131,257,12145939,7810249,287998,911,47353,"",4.12,2.96,2.63,1.86,1.55,0.89,0.89,"",1,0.8,3,1.2,431201,3.7,-35559,-0.5,-4925,-1.7,24,2.7,1232,2.7
"41003","5","1141","76","0","2006","A","N","Benton County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41005","5","1141","76","0","2006","A","","Clackamas County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,5,156679,135479,5739,574,29844,"",0.98,0.67,0.38,0.34,0.33,0.54,0.54,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"41007","5","1141","76","0","2006","A","","Clatsop County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,66,3079995,2008603,82881,901,46844,"",78.37,78.11,88.56,55.73,54.67,1.14,1.14,"",-1,-3.1,2,3.1,131272,4.5,53578,2.7,4618,5.9,20,2.3,1009,2.2
"41011","5","1141","76","0","2006","A","","Coos County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,25,1141823,727789,28507,884,45979,"",26.35,20.69,24.03,15.31,13.17,1.17,1.17,"",0,0.0,-4,-13.8,26024,2.3,-53872,-6.9,-2779,-8.9,133,17.7,6942,17.8
"41015","5","1141","76","0","2006","A","N","Curry County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",73.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41017","5","1141","76","0","2006","A","N","Deschutes County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41019","5","1141","76","0","2006","A","","Douglas County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,8,343492,252121,9590,809,42060,"",6.37,3.96,3.86,2.90,2.35,0.96,0.96,"",-1,-16.7,-1,-11.1,11946,3.6,-64136,-20.3,-3538,-27.0,120,17.4,6217,17.3
"41033","5","1141","76","0","2006","A","N","Josephine County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","1141","76","0","2006","A","","Lane County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,7,528414,230813,11324,1402,72885,"",1.49,0.92,1.49,0.67,0.74,1.57,1.57,"",1,33.3,1,16.7,47579,9.9,39525,20.7,2076,22.4,-77,-5.2,-4049,-5.3
"41041","5","1141","76","0","2006","A","","Lincoln County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,73,3016765,2073004,61932,798,41515,"",101.07,78.75,83.34,60.23,41.29,1.06,1.06,"",1,2.2,1,1.4,-39648,-1.3,-249794,-10.8,-14489,-19.0,-16,-2.0,-788,-1.9
"41043","5","1141","76","0","2006","A","N","Linn County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","1141","76","0","2006","A","N","Multnomah County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"41057","5","1141","76","0","2006","A","N","Tillamook County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",26.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41071","5","1141","76","0","2006","A","N","Yamhill County, Oregon","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42000","5","1141","56","0","2006","A","N","Pennsylvania -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.01,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"42113","5","1141","76","0","2006","A","N","Sullivan County, Pennsylvania","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",19.58,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44000","5","1141","56","0","2006","A","","Rhode Island -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",31,99,5730244,1978299,112329,1110,57735,"",3.44,4.04,4.12,2.45,2.12,1.02,1.02,"",2,6.9,1,1.0,-616698,-9.7,-7012,-0.4,6803,6.4,-133,-10.7,-6920,-10.7
"44001","5","1141","76","0","2006","A","N","Bristol County, Rhode Island","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",8.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44003","5","1141","76","0","2006","A","N","Kent County, Rhode Island","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44005","5","1141","76","0","2006","A","","Newport County, Rhode Island","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,39,1332626,781621,63926,661,34390,"",17.71,19.38,11.42,12.56,15.29,0.59,0.59,"",1,7.1,3,8.3,-145185,-9.8,22072,2.9,3220,5.3,-134,-16.9,-6947,-16.8
"44009","5","1141","76","0","2006","A","","Washington County, Rhode Island","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,58,4349801,1149661,44644,1434,74568,"",11.71,22.99,34.34,14.12,8.23,1.48,1.49,"",2,18.2,-2,-3.3,-475871,-9.9,-33442,-2.8,3767,9.2,-111,-7.2,-5748,-7.2
"45000","5","1141","56","0","2006","A","","South Carolina -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",8,16,491483,115763,3826,576,29938,"",0.25,0.17,0.11,0.07,0.05,0.62,0.62,"",2,33.3,5,45.5,252192,105.4,35398,44.0,1128,41.8,148,34.6,7678,34.5
"45013","5","1141","76","0","2006","A","N","Beaufort County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45019","5","1141","76","0","2006","A","N","Charleston County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"45035","5","1141","76","0","2006","A","N","Dorchester County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"45049","5","1141","76","0","2006","A","N","Hampton County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45051","5","1141","76","0","2006","A","N","Horry County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45075","5","1141","76","0","2006","A","N","Orangeburg County, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"45999","5","1141","76","0","2006","A","N","Unknown Or Undefined, South Carolina","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"47000","5","1141","56","0","2006","A","N","Tennessee -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"47071","5","1141","76","0","2006","A","N","Hardin County, Tennessee","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"47155","5","1141","76","0","2006","A","N","Sevier County, Tennessee","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"48000","5","1141","56","0","2006","A","","Texas -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",79,170,4898045,1573875,19426,554,28826,"",0.59,0.34,0.16,0.13,0.04,0.49,0.48,"",-13,-14.1,-25,-12.8,1438459,41.6,33038,2.1,-15137,-43.8,214,62.9,11122,62.8
"48007","5","1141","76","0","2006","A","","Aransas County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,13,581294,174751,3993,854,44430,"",65.38,45.67,53.91,28.34,20.21,1.17,1.17,"",0,0.0,-4,-23.5,-100616,-14.8,-18175,-9.4,-3203,-44.5,101,13.4,5277,13.5
"48039","5","1141","76","0","2006","A","N","Brazoria County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48057","5","1141","76","0","2006","A","N","Calhoun County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",17.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48061","5","1141","76","0","2006","A","","Cameron County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,36,658942,344275,5851,350,18220,"",23.86,5.82,2.95,2.88,1.18,0.50,0.50,"N",-12,-24.0,0,0,0,0,0,0,0,0,0,0,0,0
"48071","5","1141","76","0","2006","A","","Chambers County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,85,1212099,653172,2604,275,14302,"",27.98,186.13,43.79,56.88,4.33,0.24,0.24,"",0,0.0,-6,-6.6,438555,56.7,104426,19.0,-571,-18.0,111,67.7,5778,67.8
"48113","5","1141","76","0","2006","A","N","Dallas County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48167","5","1141","76","0","2006","A","N","Galveston County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","1141","76","0","2006","A","N","Harris County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48245","5","1141","76","0","2006","A","N","Jefferson County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",3.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48265","5","1141","76","0","2006","A","N","Kerr County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48291","5","1141","76","0","2006","A","N","Liberty County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48321","5","1141","76","0","2006","A","N","Matagorda County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",38.46,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"48409","5","1141","76","0","2006","A","N","San Patricio County, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",7.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48999","5","1141","76","0","2006","A","N","Unknown Or Undefined, Texas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49000","5","1141","56","0","2006","A","","Utah -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",9,87,4201825,3257016,74822,931,48436,"",0.42,1.46,1.43,1.26,1.12,0.98,0.98,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49005","5","1141","76","0","2006","A","N","Cache County, Utah","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49029","5","1141","76","0","2006","A","N","Morgan County, Utah","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49035","5","1141","76","0","2006","A","","Salt Lake County, Utah","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,26,958242,731374,8468,711,36974,"",0.52,0.90,0.61,0.54,0.24,0.68,0.68,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"49049","5","1141","76","0","2006","A","N","Utah County, Utah","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51000","5","1141","56","0","2006","A","","Virginia -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",45,87,2535504,849491,26523,564,29312,"",0.83,0.47,0.22,0.22,0.19,0.48,0.48,"",1,2.3,-9,-9.4,-612568,-19.5,-119273,-12.3,-2523,-8.7,-67,-10.6,-3480,-10.6
"51001","5","1141","76","0","2006","A","","Accomack County, Virginia","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,6,117947,59950,2118,394,20513,"",12.91,8.83,4.54,4.03,4.00,0.54,0.54,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51041","5","1141","76","0","2006","A","N","Chesterfield County, Virginia","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51073","5","1141","76","0","2006","A","","Gloucester County, Virginia","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,10,164086,94399,415,313,16273,"",28.13,19.22,8.44,11.26,2.70,0.44,0.44,"",1,16.7,2,25.0,36074,28.2,20471,27.7,-197,-32.2,8,2.6,436,2.8
